0.000000	
10.198244	0.237410	0.136691	
20.209154	0.200000	0.117021	0.163830	0.102128	0.112766	
30.216413	0.234391	0.146366	0.216991	0.131013	0.121801	
30.640291	0.230000	0.150000	0.212000	0.135000	0.120000	
