1.000000	1.000000	1.045804	1.000000	1.000000	1.000000	1.000000	1.145544	1.062325	1.000000	1.001715	1.001715	1.000000	1.000000	1.013786	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.048519	1.000000	1.000000	1.000000	1.151989	1.228762	1.062325	1.000000	1.000000	1.000000	1.021718	1.000000	1.013786	1.000000	1.000000	1.000000	1.000000	1.013275	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.037608	1.228762	1.228762	1.031162	1.000000	1.004419	1.000000	1.021718	1.000000	1.013786	1.000000	1.000000	1.000000	1.014100	1.013275	1.000000	1.000000	1.000000
1.000000	1.000000	1.005243	1.000000	1.000000	1.024921	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.013786	1.000000	1.000000	1.000000	1.000000	1.013275	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.055323	1.027661	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.019292	1.038584	1.000000	1.000000	1.000000	1.000000	1.000000	1.011494	1.011494	1.027661	1.000000	1.027393	1.027661	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.093321	1.027758	1.027758	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.011494	1.022988	1.000000	1.055323	1.027661	1.000000	1.000000	1.000000	1.031493	1.000000	1.000000
1.131126	1.093321	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.025569	1.000000	1.000000	1.027661	1.027661	1.000000	1.000000	1.000000	1.002340	1.002340	1.000000
1.065563	1.027758	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.025569	1.000000	1.006911	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002340	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.005313	1.000000	1.000000	1.000000	1.000000	1.000000	1.008316	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.004710	1.000000	1.000000	1.000000	1.000000	1.000000	1.005313	1.000000	1.003246	1.000000	1.000000	1.008316	1.008316	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.004710	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.006492	1.000000	1.000000	1.000000	1.000000	1.008316	1.000000	1.000000	1.007300	1.003650	1.007300	1.003650
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.003650	1.007300
1.024719	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.005313	1.000000	1.065996	1.065996	1.000000	1.000000	1.000000	1.044586	1.000000	1.000000	1.000000	1.000000	1.003650	1.007300
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.149059
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.006401	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.071701	1.007995	1.104345	1.000000	1.005212	1.000000	1.000000	1.074529	1.149059	1.149059	1.000000
1.000000	1.000000	1.006401	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002074	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.007914	1.000000	1.000000	1.000000	1.000000	1.074529	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.037804	1.037804	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.021820	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.037804	1.037804	1.037804	1.000000	1.000000
1.002201	1.004401	1.000000	1.000000	1.000000	1.000000	1.000000	1.021820	1.031007	1.000000	1.000000	1.000000	1.000000	1.076223	1.000000	1.000000	1.152446	1.076223	1.037804	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.076223	1.083286	1.152446	1.152446	1.011680	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.007156	1.076223	1.076223	1.187107	1.152446	1.152446	1.011680	1.000000	1.000000	1.000000	1.000000	1.000000
