0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0
0	0	0	0	0	0	0	0	188	0	0	0	66	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	158	0	0	24	24	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	98	98	0	0	0	0	0	0	9	9
0	97	0	97	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	58	98	98	98	98	0	0	148	0	0	0	0	0
0	97	0	97	97	0	0	0	0	0	0	0	0	0	0	170	0	0	0	58	26	0	0	0	0	0	0	0	0	0	0	0
0	0	0	97	97	118	118	0	0	0	0	0	0	0	0	171	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	136	118	0	0	0	0	0	0	0	0	0	0	0	124	124	26	0	0	0	0	0	0	0	0	0	163	163
0	0	0	0	0	136	136	136	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	72	0	0	0	0	0	0	0	0	0	0	101	0
0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	72	72	146	146	0	0	0	0	0	0	0	187	0	0
133	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	72	72	0	0	0	0	0	0	0	0	101	101	0
0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	165	165	0	0	0	0	0
167	0	23	23	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	151	0	0	0	0
0	0	23	0	153	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0
0	0	23	0	0	153	0	4	4	120	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0
0	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	83	0	0	0	0
131	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	76	0	0	0	0
131	0	0	0	0	0	0	0	0	120	120	0	0	0	0	0	0	0	0	0	0	57	57	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	110	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	155	155	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0
0	0	0	0	154	154	0	0	0	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	164	0	0
0	0	0	87	154	0	0	0	0	181	49	128	185	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	117	117	87	0	0	0	0	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	117	0	0	0	0	0	0	49	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	0	0
0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	160	160	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	19
0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19
