1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.005580	1.005580	1.000000	1.000000	1.042168	1.042168	1.042168	1.042168	1.094867	1.042168	1.033283
1.052521	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.072143	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.005580	1.005580	1.028328	1.028328	1.011742	1.011742	1.011742	1.094867	1.042168	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.072143	1.000000	1.000000	1.000000	1.000000	1.072143	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.077746	1.077746	1.028328	1.011742	1.011742	1.011742	1.000000	1.000000	1.000000
1.000000	1.000000	1.008361	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.072143	1.072143	1.072143	1.072143	1.000000	1.000000	1.000000	1.000000	1.000511	1.000000	1.000000	1.000000	1.000000	1.000000	1.028328	1.028328	1.020584	1.000000	1.011742	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.072143	1.072143	1.072143	1.000000	1.072143	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002436	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.052801	1.052801	1.072143	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.002436	1.002436	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.052801	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.020038	1.020038	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.020038	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.037372	1.037372	1.037372	1.000000	1.000000	1.000000	1.000000
1.000000	1.000000	1.100271	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.039029	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.009350	1.000000	1.000000	1.000000	1.000000	1.000000
